"Path","Reason","Size"
"data\experiments\restart_reduced_xor_w10_except_data_ro0_smoke_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w10_except_data_ro0_smoke_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1193"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1193"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1193"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1192"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1191"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1191"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.capture.log","excluded","9770"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.xadc_after.log","excluded","6000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.capture.log","excluded","9770"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.capture.log","excluded","9984"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_all640_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_all640_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_all64_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_all640_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1202"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1201"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1201"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.capture.log","excluded","9786"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.capture.log","excluded","9786"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.capture.log","excluded","9778"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1203"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1201"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1201"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1229"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1229"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro0_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1231"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.lsb.bits.bin.metadata.json","excluded","1229"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.msb.bits.bin","excluded","1000000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\bit_symbols\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.msb.bits.bin.metadata.json","excluded","1229"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.capture.log","excluded","10280"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.xadc_after.log","excluded","6000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.capture.log","excluded","10064"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.xadc_after.log","excluded","6216"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.capture.log","excluded","10272"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.xadc_after.log","excluded","6216"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_except_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w10_w11_except_data_ro2_20260526\payloads\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro2_1000x125_strict_20260526.payload.bin","excluded","125000"
"data\experiments\restart_reduced_xor_w5_w11_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.capture.log","excluded","9786"
"data\experiments\restart_reduced_xor_w5_w11_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro2_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w11_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.capture.log","excluded","9778"
"data\experiments\restart_reduced_xor_w5_w11_data_ro2_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro2_1000x125_strict_20260526.xadc_after.log","excluded","5778"
"data\experiments\restart_reduced_xor_w5_w11_except_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.capture.log","excluded","10064"
"data\experiments\restart_reduced_xor_w5_w11_except_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup11_except_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","6216"
"data\experiments\restart_reduced_xor_w5_w11_except_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.capture.log","excluded","9834"
"data\experiments\restart_reduced_xor_w5_w11_except_data_ro0_20260526\logs\restart_reduced_xor_random1_sampler_island_local_warmup5_except_data_ro0_1000x125_strict_20260526.xadc_after.log","excluded","6000"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sample_ro_local_warmup10_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sample_ro_local_warmup11_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sample_ro_local_warmup4_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sample_ro_local_warmup5_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sampler_island_local_warmup10_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sampler_island_local_warmup11_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sampler_island_local_warmup4_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\diagnostic_payloads\random1_sampler_island_local_warmup5_payload999.bin","excluded","124875"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup10_1000x125_preopen_20260525.capture.log","excluded","9574"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup10_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup11_1000x125_preopen_20260525.capture.log","excluded","9574"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup11_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup4_1000x125_preopen_20260525.capture.log","excluded","9566"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup4_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup5_1000x125_preopen_20260525.capture.log","excluded","9566"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sample_ro_local_warmup5_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup10_1000x125_preopen_20260525.capture.log","excluded","9614"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup10_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup11_1000x125_preopen_20260525.capture.log","excluded","9614"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup11_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup4_1000x125_preopen_20260525.capture.log","excluded","9606"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup4_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup5_1000x125_preopen_20260525.capture.log","excluded","9606"
"data\experiments\restart_sampler_island_passband_preopen_20260525\logs\restart_random1_sampler_island_local_warmup5_1000x125_preopen_20260525.xadc_after.log","excluded","5778"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.lsb.bits.bin.metadata.json","excluded","1149"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.msb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup10_1000x125_strict_20260525.msb.bits.bin.metadata.json","excluded","1149"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.lsb.bits.bin.metadata.json","excluded","1149"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.msb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup11_1000x125_strict_20260525.msb.bits.bin.metadata.json","excluded","1148"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.lsb.bits.bin.metadata.json","excluded","1147"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.msb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup4_1000x125_strict_20260525.msb.bits.bin.metadata.json","excluded","1147"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.lsb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.lsb.bits.bin.metadata.json","excluded","1147"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.msb.bits.bin","excluded","1000000"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sample_ro_local_warmup5_1000x125_strict_20260525.msb.bits.bin.metadata.json","excluded","1146"
"data\experiments\restart_sampler_island_passband_strict_20260525\bit_symbols\restart_random1_sampler_island_local_warmup10_1000x125_strict_20260525.lsb.bits.bin","excluded","1000000"
